null|原地打轮|有吱嘎声|20161102105819|32|349|偶尔早上出库时原地打轮有吱嘎声，首保特意检查了一下，没有问题~发动机声音大，这个情况挺普遍的……一般路口绿灯起步时，那声音吼……然后嗖一下就蹿出去了……不知道别的车是不是也听见了所以不敢靠近，汗
发动机|声音|大
null|横杆|不喜欢，两头突出还太高，不美观|20161102105819|38|370|（不喜欢通用的横杆，两头突出还太高，不美观
NF御翔|null|成为一款标准的失败产品|20161102105819|49|608|因为过度“托大”，NF御翔已经成为一款标准的失败产品，若此次ix35依然重复当初的错误，那它同样难逃滞销的噩运
null|null|稍微大了一点点，有点臃肿的感觉|20161102105819|65|652|还有一点点，感觉这车稍微大了一点点，有点臃肿的感觉呵呵
null|氙气大灯|没有|20161102105819|95|743|3、没有氙气大灯，也不能选装，随动转向更别谈了
null|随动转向|更别谈了
null|塑料感|较大|20161102105819|95|746|6、车内塑料感较大，尤其门板内侧，和悦动的也一样，划上道道就弄不掉了
null|用料|一般|20161102105819|95|747|7、用料一般，关车门厚重感较差
关车门|厚重感|较差
null|质量|严重|20161102105819|101|774|严重的质量问题
35|做工|一般|20161102105819|106|783|清明我们这边在广场有车展，终于见到35.做工一般，塑料感太强
35|塑料感|太强
丰田|中控锁|集体失灵|20161102105819|134|954|央视刚刚报道：丰田系列的车辆，在福建省永春县湖洋镇的一条街上，全部中控锁集体失灵
null|车门|不能开也不能关|20161102105819|134|955|不能开也不能关，强制要钥匙打开车门，车辆报警器鸣叫不停
null|车辆报警器|鸣叫不停
座椅的|高低调节拉杆|碰腿|20161102105819|136|979|发现一个问题,每次上下车的时候,座椅的高低调节拉杆都会碰腿,经常需要重新调节高度,大家是不是也有这个问题.
08款新胜达|变速箱|油封大量漏油|20161102105819|137|980|今天08款新胜达在高速路上突然变速箱油封大量漏油，机油四溅，被后面的车发现叫停，刚去合肥4S检查发现部分齿轮磨损，说要自费维修，为什么要自费啊，才2万公里还在保修期内，现代车质量怎么这样差
变速箱|油封|大量漏油
现代车|质量|怎么这样差
小V|防擦条|是用双面胶粘上去的吗|20161102105819|138|984|我的小V是1.6MT的，门上的防擦条是用双面胶粘上去的吗，最近发现有要掉下来的迹象啊，防擦条?和门之间有好大的缝隙啊，晕啊~
null|速度|慢|20161102105819|153|1028|今天开车的时候,在转动方向盘的时候,发现车速度慢,基本相当于原地较快速转动的时候,会有一些象是电流一样的怪音出现.大家试试看有没有有?这样正常吗?高手说下吧
null|null|有一些象是电流一样的怪音出现
通话|质量|对方听不清楚|20161102105819|169|1247|首先是通话质量，由于麦克风与嘴巴有一定的距离，而且车内的环境相对嘈杂，所以经常出现对方听不清楚的情况
null|null|多不方便|20161102105819|169|1248|还有的就是对方的声音是通过汽车的喇叭播放出来的，要是车上有其他人在（绝大部份时间是这样）的话多不方便啊
神2|后排空间|有点小|20161102105819|258|1756|神2就是后排空间有点小
内饰|null|怎一个惨字了得|20161102105819|285|1839|?再看看内饰，怎一个惨字了得，设计的造型不错，这个我不否认，但用料惨不忍睹，还是那句话，与我那几万块的威乐用料一样一样的，——看到这里，我感到自己受到了强烈打击，很气愤，这么大力气设计出来的一款车，竟然做成这样
内饰|用料|惨不忍睹
null|轮胎|鼓起好几个包|20161102105819 |300|1904|该车在买回半年左右就有两条轮胎鼓起好几个包，当行驶三万多公里的时候又换了两条新的轮胎
车门|锁|经常坏|20161102105819 |300|1905|车门锁经常坏，四个车轮轴承和减振换过好几次，就连方向助力也会出现罢工的情况，好多的零部件刚过质保期就出问题了……………总之，通过使用我真的很惊叹吉利厂的技术和推脱责任的本领真的是世界一流
蓝鸟|悬架|实在太软|20161102105819 |359|2297|蓝鸟的悬架实在是太软了，我想弄个缓冲器加上去，不知道大家有没有用过的，谈谈感受
null|内饰|太塑料了，手感真的很差|20161102105819 |361|2425|5，内饰太塑料了，包括中控，基本是硬塑料组合，看上去还行，手感真的很差
null|中控|基本是硬塑料组合
null|工作台|有响动|20161102105819 |365|2489|就是稍路状不好的地方有一点颠的地方前工作台就有响动
内饰|用料|真的挺垃圾|20161102105819 |373|2518|再说内饰用料真的挺垃圾的，和我现在的马3一样到处是硬塑料没档次
null|天窗|有漏水现象|20161102105819 |409|2694|最近一次进自动洗车房时发现确实天窗有漏水现象，不过平时下雨天开车到时不会，是不是因为洗车房水压比较大的缘故，不知有没有解决的办法，4s店难道不知道天窗有问题
null|车噪|有点大|20161102105819 |410|2697|车噪有点大，我的爱车元月提的车，到现在为止跑了将近7000公里，目前我最高车速跑到150，没有飘的感觉
null|底盘|太低|20161102105819 |411|2703|现车实地观察:???底盘太低了,???离地才17CM,????还谈什么越野能力啊??,??连个马路牙子上去???,估计也要磕底盘了,杯具啊!!!?(1)?底盘抬高3厘米(2??)降价2万?否则-------------哈哈哈
null|发动机|没有劲|20161102105819 |453|2894|同样是2.0的，发动机好像没有劲
null|噪音|明显增大|20161102105819 |453|2896|本人开2.0rav4，ix35速度超过80噪音明显增大
喇叭|声音|让人失望，不浑厚比较单一|20161102105819 |686|4197|趁着人少按了下喇叭，喇叭声音让人失望，不浑厚比较单一的声响，滴滴滴那种
内饰|做工|粗糙|20161102105819 |700|4267|缺点：1.内饰做工粗糙，虽花哨但不精细，只能说比KIA狮跑强
null|浅色内饰|坐一次心痛一次|20161102105819 |717|4334|浅色内饰，坐一次心痛一次
null|大灯|不亮不远|20161102105819 |776|4682|总觉得大灯不亮不远????总觉得音响重低音太差????谢谢各位啊
音响|重低音|太差
中控台|硬塑料感|太强|20161102105819 |784|4760|中控台，这个最要命，硬塑料感太强，感觉不显档次，其他倒没什么，就等有机会驾驶起来感觉一下动力和操控了
null|内饰|太粗糙了|20161102105819 |845|5123|内饰也太粗糙了
null|null|null|20161102105819 |938|5686|2、起步提速的时候好像有点风啸的声音，当然，不是很明显，在安静的环境下听的比较清楚，其他TX有听到吗
null|自动落锁|没有|20161102105819 |968|5893|优点暂时不说了，缺点是没有自动落锁，太不安全了，昨天我们全家去磨车，老婆抱着1岁的女儿，没防住小家伙居然把车门的第一道锁拉开了，当时时速70左右
null|null|太窄，不大气|20161102105819 |975|5927|看了那么多图片和视频，觉得这车太窄了不大气，还没见过样车，希望不是这样
顶棚|设计|低矮，压抑感强|20161102105819 |997|6025|顶棚设计的低矮使得坐在车里的压抑感很强烈
suv|空间|这么局促|20161102105819 |997|6027|要说一下现代，SUV空间搞得这么局促，顶棚这么矮这是什么理念
null|null|声音有点大|20161102110319 |13|51|是这样吗?在4S店里开着车窗启动车，感觉声音有点大
小5|自动挡|null|20161102110319 |60|223|以几天试架小5，发现自动档的档杆胶质感太强，能换一些大气的档杆吗
自动挡|档杆|胶质感太强
null|油耗|有点厉害|20161102110319 |153|1259|油耗好像是有点厉害噢，尤其对我这新手来讲：我提车时加的２００元，今天开了１９０公里，第二格在跳了
一汽|水壶|纸做的|20161102110319 |203|1492|新车全部都在市区跑，偶尔压个井盖过个小坑什么的，也能把水壶颠破，一汽的水壶是纸做的呀
null|前排座椅|实在是有点高|20161102110319 |206|1497|有没有高人进来说说，我们的50前排座椅实在是高了点，我对比过，马6的座椅高低非常合适，而其包裹性也非常好，什么时候搞个二手的，换了它
null|右后门|有点涩|20161102110319 |237|1781|右后门从外面开有点涩，不是儿童锁的问题，哪位大侠知道怎么解决，敬请指导，谢谢
储物盒|盖子|变形了|20161102110319 |329|2440|大家好，不知大家遇到没有，提车两个月工作台上面储物盒的盖子变形了
后轮支架|钢梁|生锈|20161102110319 |330|2442|途安大毛病没发现，但是发现后轮支架钢梁已经开始生锈，漆皮脱落了
null|后备箱|滴水，设计存在缺陷|20161102110319 |412|2857|2、后备箱滴水我觉得后备盖设计存在缺陷，在打开的过程中，盖上的水会滴入后备箱中，雨大时会滴进去很多
null|动力|不足|20161102110319 |442|3052|但这种车最明显的就是小马拉大车，动力不足
null|动力|不是很顺畅|20161102110319 |460|3162|试驾一次，感觉动力确实不是很顺畅
null|动力|下降了，明显偏软|20161102110319 |535|3586|即使启动成功后，觉得动力比以前下降了，在走坡道时感觉明显偏软
null|油耗|过大|20161102110319 |535|3593|即便启动成功，也会造成油耗过大或发动机过热
null|发动机|过热
null|动力|太一般|20161102110319 |624|4200|不开不知道，一开吓一跳，动力太一般了，
null|行驶里程|不准确|20161102110319 |682|4549|5.剩余行驶里程不准确，前后变化幅度较大
null|噪声|胎噪、风燥都稍大|20161102110319 |682|4551|6.高速路上胎噪、风燥都稍大，开窗跑乱的很
A柱|视野|不好|20161102110319 |699|4659|2.A柱视野不好，两端均有盲区
null|车底|有异响|20161102110319 |721|4747|???美中不足：?????????一、停车后车底有异响，滴答滴答的，但是感觉应该不是质量问题，像是某种东西在冷却
null|黑内饰|容易脏|20161102110319 |721|4751|?????????三、黑内饰容易脏，特别是像我这样家里有宝宝的，小家伙几个来回，车里到处是灰色的鞋印
null|动力|有点涩涩的，不是很顺畅|20161102110319 |777|5133|等10几分钟后再开动车子，总感到车子的动力有点涩涩的，不是很顺畅
null|发动机|声音大|20161102110319 |854|5724|回天津的时候走沿海高速最高拉到170，再高就不敢跑了，发动机声音比较大
小5|空调|制冷效果也是不明晃|20161102110319 |864|5775|????大家的小5空调制冷怎么样呀，我是7月5号提的车，这两天天气太热，开空调根本就不管用，如果开到六，七档的话噪音很大的，制冷效果也是不明晃，还不如同事的威乐呢，大家的怎么样呀，有什么办法改善一下呀
空调|制冷|不好|20161102110319 |882|5892|?空调制冷不是很好
车身|null|不稳，有很大的晃动|20161102110319 |912|6189|在说说它发破心脏，在高速上想超个车是真费劲，还是2.5顶配的呢，跑的140的时候明显感觉车身不稳，有很大的晃动，而且噪音很大，上了160以后我油门都踩到底了也不见车速往上生，咋就那么慢腻
发动机|声音|很难听|20161102110319 |912|6190|在到170的时候我感觉那车好像是极限了，发动机的声音很难听，简直就像是个大解放141，替它悲哀下
35|方向盘|抖得厉害|20161102110319 |914|6196|35走砖道方向盘抖得厉害?
null|雨刷|响|20161102110319 |931|6304|小毛病也不少，比如雨刷响，空调响，转向柱有轻微响，后备箱助力不足，发动机噪音等等
发动机|动力|不行|20161102110319 |975|6568|原因是这样的：由于价格限制，只能买1.6的，这款发动机动力不行，300转以后噪音大（50也不小）
null|变速箱|null|20161102110319 |975|6570|变速箱是老4at，急加速降档延时比较厉害，接近2秒
null|样子|没有办法接受|20161102110319 |975|6572|最重要的是该款以后的样子我实在是没有办法接受啊，屁股翘的老高加上夸张的大嘴，完全没有了老款的神韵
null|储物空间|少|20161102110319 |975|6585|韩国人不厚道…其次储物空间少，太少，和小五没得比啊
null|null|单薄|20161102110319 |975|6588|感觉车很单薄，后悬架很硬，隔声不好，噪音大
内饰|硬塑料|破裂的很严重，容易伤人|20161102110319 |975|6619|还有要说的就是前几天的碰撞图片大家也都看了，硬塑料的内饰破裂的很严重，容易伤人，赶紧改进工艺吧，不要叫新的朋友失望
左前门|胶条|太厚|20161102110319 |975|6623|我的车是2月份生产的，先期小白鼠车主遇到的诸如雨刮器异响、仪表台异响、转向机异响、变速箱锁3档等很多毛病都没有赶上，买车时已经是第二版ECU程序了，二档乏力也基本解决了，但是后来依然发现了很多问题：1.左前门要用力才能关上，提车时4s说是新车，胶条太厚，用用就好了，后来发现是通病，不过习惯了就好了，不是大问题
null|空调|不怎么好|20161102110319 |979|6656|驾驶室的窗户控制左后窗户的键按不下去啊，可以抬但是按不动?其余3个都好使，谁知道什么毛病不
null|空调|不怎么好|20161102110319 |989|6675|?还有现在感觉空调不怎么好，要开到最大，还要开内循环才不感觉热，你们的呢
null|空间|狭小|20161102110319 |993|6684|刚上车时觉得空间狭小，但心里还不愿意承认，随着走得越远，这种感觉已是千真万确的了——这是事实
null|噪音|有点大|20161102110819 |44|268|?????2.车子开起来噪音有点大，朋友说是轮胎问题，他的70也是这样
发动机|声音|有点大|20161102110819 |45|273|现在发动机声音有点大，希望换好点的油可以解决这点
第三排|空间|小|20161102110819 |62|371|缺点就是第三排的空间太小，而且听说有网友反映噪声大和方向盘有问题，虽然问题不大，但我觉得途安还是比较适合中年男人吧
null|把手|抖得非常厉害|20161102110819 |80|484|??早上启动，刚启动就发觉抖得厉害，空档的把手抖得非常厉害
B50手尊版|发动机|声音好大|20161102110819 |118|650|我的B50手尊版，在每天早上起来启动的时候，预热阶段，发动机的声音好大，还伴有哒哒的响声，不知道是什么问题
冷车|风扇声|特别大|20161102110819 |172|960|另外，冷车启动后车前部（好像是散热器部位）风扇声特别大，热车后2-3分钟恢复正常声音
雨刷|电机声音|大|20161102110819 |176|992|感觉雨刷电机声音大，油耗大，达到15个左右
null|底盘|做得太糙|20161102110819 |226|1651|底盘做得太糙是一缺点，如果不信，钻入大众车和M6底下就会看出区别
null|车壳|太薄|20161102110819 |226|1652|车壳太薄、车重过轻是另一缺点，安全性有一定隐患
null|内部空间|太窄|20161102110819 |226|1711|就是内部空间太窄，180cm以上的同志建议不要坐或开君越，内部空间要比你想像的窄得多
null|喇叭|实在叫人不爽|20161102110819 |237|1872|但闷闷的喇叭实在叫人不爽
内饰|做工|一般偏下|20161102110819 |242|1894|另外内饰硬邦邦的，塑料感很强，做工一般偏下，本来35就不是很好，但它比35的还不如
ix35|异响|null|20161102110819 |252|1942|此前，在论坛里听说过ix35的异响，今天跑完长途加上约20km的不太很差的烂路后就听到了右后备箱里传来了很不爽的“卡啦”声，尤其在路面不平时明显
null|皮|薄|20161102110819 |254|1949|最不满意的有两点，一是车轻皮薄，和我现在的奇瑞A5一个重量，车门关闭的时候的厚重感还不如A5，35在北美碰撞指标非常好，估计到中国也偷工减料了；二是中控台灵气有余厚重不足，不够大气，当时坐朋友新买的新君威，一下子就被那厚重的中控台给吸引了，非常有高档车的感觉，也为此差点就定了新君威，但由于有一辆轿车了，SUV是必须的，才忍住了冲动，这几天新君威的小MM还给我打电话来着，说有优惠了，让我过去再谈谈
null|底盘|有周期性响声|20161102110819 |261|2042|车辆以中速以上速度行驶时，底盘有周期性响声，严重时驾驶室和车门发抖，方向盘强烈振动，直至于手发麻，这是由于方向传动装置动平衡被破坏，传动轴及其花键轴和花键套磨损过度引起的
Ix35|减震|不好|20161102110819 |271|2240|???对于Ix35，很多人反映减震不好
null|档把|抖动厉害|20161102110819 |309|2444|行进过程中出现换档松油、给油时档把抖动厉害
null|音响|声音时有时无|20161102110819 |310|2447|我的音响有一边好像接触不好，声音时有时无
内部空间|气味|很大|20161102110819 |336|2629|去年底买了辆奥德赛,一直以来内部空间气味很大,自已时间长了勉强能够撑得住,其他朋友一上车,感觉真受不了,四S店也去看了,说没辙,做车内除味两次花了一千多,柚子皮,柠檬,活性炭,全用了,也没有什么效果,急人!!!!!!!!!!!!!!我QQ号码是,188637627,请有经验朋友提点参考意见,帮助我解决这个问题,重谢!!!
null|怠速|抖动|20161102110819 |341|2646|??????我的金刚现在唯一存在的问题，也是困扰我三年的问题——点火后怠速抖动，具体症状还是打着火以后发动机抖动，有时十几秒，有时几分钟以后恢复正常，排气管尾气有汽油味，曾经去4s店用检测仪读取故障码，奇怪的是汽车电脑中并没有故障码，先后换过水温传感器、汽油滤、火花塞，均无作用，迷茫ing······??????我离4s店很远，去一次也非常不容易，只有求助于论坛上的各位大哥，应该再怎样排查故障呢
null|内饰|太简陋|20161102110819 |483|3681|可惜内饰太简陋，2吨多重，耗油且喝97的，2.0T发动机维护不便宜
null|灯光|不行|20161102110819 |544|3962|灯光不行
null|操控性|没什么很强|20161102110819 |544|3979|没什么很强操控性
5T|动力|稍差|20161102110819 |594|4336|5T的动力稍差，特别是起步的时候，本人没试驾过谢谢大家啊
喇叭|声|很小|20161102110819 |597|4346|喇叭声是很小，但是本着环保和减少污染的角度看，也说得过去
发动机|抖动|厉害|20161102110819 |794|5631|第二天还是老样子，烧油没有怠速，车突突，发动机抖动厉害，准备去4S店看看，郁闷死了
null|车漆|太脆弱了|20161102111319 |21|70|车漆真的太脆弱了，连厂里长安小面的车漆都比他硬,
null|油耗|厉害|20161102111319 |23|119|?这次耗油厉害，不知道怎么回事,
null|档位|难挂是通病|20161102111319 |24|124|开了几公里，目前发现问题是一档难挂，方向沉，档位难挂是通病，方向沉大家有没有,
null|方向|沉
远景|尾灯|不太好看|20161102111319 |27|128|我感觉远景的尾灯不太好看，我有一次看到别人把尾灯给贴上罩了，加上了亮条，就和有些现代途圣似的，谁的改了，能告诉一下吗，我也想改,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
森林人|越野能力|并不出色|20161102111319 |45|258|但这套系统并非为越野而生，因为是粘性耦合结构，森林人的越野能力并不出色,,,,
三菱SUV|噪音|极大|20161102111319 |48|283|听说三菱SUV噪音极大，那天早起看一哥们打着森林人热车，凉车噪音也不小,,,,,,
null|油耗|不让人满意|20161102111319 |90|657|缺点：油耗方面不让人满意,
IX352.04WD这款车|发动机|很费油的|20161102111319 |111|710|从此得出IX352.04WD这款车的发动机是很费油的而且大大超出了工信部给出的11.8的市区油耗怀疑是空滤或者是油气燃烧不完全问题建议能引起厂家的足够重视，油价是最关系车主利益的东西,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
左前门|空隙|好大啊|20161102111319 |140|882|2.左前门的空隙真的好大啊，冬天的风那是个忽忽的,
null|外形|不够大|20161102111319|143|922|不足：外形不够大，后备空间有点小了，还有那天杀的加价,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null|后备空间|小|
null|保养费|较高|20161102111319|143|925|不足：外形不象SUV，内饰不象日系车，后期的保养费较高,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null|左前门|异响|20161102111319|151|946|郁闷呀,今日突然发现左前门出现异响,就是开关门的时候发出咯吱咯吱的声音,大家有同样的问题吗?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
途安|7座|牵强|20161102111319|156|958|途安在我看来，在实际使用来说至少有三个缺点：一是7座太牵强；二是后排空间并不像车外观看起来那么大，我原来看的狮跑、途胜等均比途安略微宽敞，途安毕竟是MPV啊，马5中排放倒最后至少要比途安宽敞一个手指（但毕竟马5轴距还是比途安长不少啊）；三是座椅两侧因为车体的凸起导致座椅放倒最后，无法向后调整角度，躺着旅行成为奢望,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
途安|后排空间|不像车外观看起来那么大|
途安|座椅|无法向后调整角度|
消音器|噪音|大|20161102111319|200|1139|继续行驶加速又发现一个问题2.4的消音器噪音好像大了点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
点烟器插口|供电线|特别细|20161102111319|297|1775|这里要鄙视一下BJXD，点烟器插口的供电线特别细，肯定无法负载较大的电器,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null|喇叭|不太好摁|20161102111319|344|2003|?就是喇叭不太好摁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
智跑|动力|一般|20161102111319|452|2549|智跑的优点我就不说,主要说下试驾感觉不好的地方.1.2.0的智跑动力真一般,想要急加速几乎不可能.2.内饰做工不精细,一般.3.车窗没有一键式升.4.轮胎用的韩泰垃圾胎.5.胎噪比较大.6.可惜没有定速.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
内饰|做工|不精细|
车窗|一键式升|没有|
轮胎|韩泰|垃圾胎|
null|胎噪|大|
null|定速|没有|
null|异响|严重|20161102111319|491|2777|我的10款才跑了三万公里，可现在车内异响是越来越严重了，而且不止一处，最严重的要算右侧面板那一片，已经让人到了忍无可忍的地步，唉，太夸张了，三十万就买了个这样的东西，该死的异响，我以前十万块的马自达也没有像这样呀，各位仁兄，你们的10款有没有这样，有没有解决的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null|异响|三处|20161102111319|493|2780|异响目前有三处，第一处副驾驶座椅底部“吱吱”异响声，4S店把整个座椅底座换后消失,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
小三|后视镜|不带加热功能|20161102111319|527|3187|小三的左右后视镜不带加热功能真的很不好,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
暖风|噪音|大|20161102111319|633|3899|最近发现开暖风的时候，暖风的噪音很大，不是出风的声音，而是风扇的机械噪音,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null|噪音|大|20161102111319|764|4937|转速1500，噪音很大,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null|null|乱抖|20161102111319|764|4939|但今天早上打火时第一下没有启动，车乱抖，发动机带死不活的，生音像个破拖拉机,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
发动机|声音|像破拖拉机|20161102111319|838|5348|开后感受背箱小没有放工具的地方售后服务差用手动时不太灵敏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null|天窗|不一般高|20161102111319|843|5354|偶然发现天窗关闭时前后天窗不一般高，好像前边的高些（2-3毫米吧）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null|指针|抖|20161102111319|847|5366|指针一直在抖，最后索性固定到10码不动的，不管车速多少都是10码,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null|刹车|不行|20161102111319|892|5604|?严重缺点1、刹车严重不行，今天在环城路开到60，前面一辆出租车急刹，在离我10米的时候我急刹，竟然刹不住，车底嘎嘎的响，还继续往前滑，吓得我一身冷汗，才60码呀，要是在高速140不完蛋呀，虽然我知道这是ABS,但我以前的车不像这样的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null|震动|厉害|20161102111319|897|5615|震动感觉也厉害了，真不知道是自己的感觉还是车的问题,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
发动机|声音|大|20161102111319|905|5628|发动机的声音这么大?我弟弟的广本SUV都没我车的声音大,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null|车门|不好关|20161102111319|940|5874|1、车门不好关，不知道有办法解决没,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
轮胎|噪音|大|20161102111319|940|5882|4、轮胎噪音有点大,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null|音响|不好|20161102111319|940|5883|5、音响不好,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
现代新胜达|异响||20161102111319|978|6084|尊敬的韩国现代汽车公司，你们在中国销售的2010款现代新胜达为什么会有那么多异响，那么多小毛病，还纯进口的呢，唉，尊敬的韩国棒子们你们就不能用点心吗，是你们的智商不行吗，造不出好点的车吗，让你们中国的爷爷们用的舒心一点吗，每天开着你们棒子造的车，听着那些该死的异响别提有多恶心了，真后悔当初为什么不选深林人或者欧蓝德，也怪爷爷没钱，换车还得两年，爷爷以后打死都不换韩国车了，最后再说一句，韩国棒子们，你爷爷叫你回家吃饭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null|气味|刺鼻|20161102111819|3|62|新车都有一股刺鼻的气味，开车时如果不开窗，十几分钟后就薰得眼睛睁不开了，很是难受……恳请大家支支招，有什么方法能快速消除车内的异味
null|油门|重|20161102111819|273|2201|感觉油门非常重，要用力踩才有动力，尤其是起步的时候，这需要一些适应
轮子|打滑|厉害|20161102111819|283|2274|另外就是在下雪天（路面湿，但没有积冰雪）试过0-100加速，轮子空转打滑厉害，测试时间是为9秒，看网上评测为8.4秒，当然这个数据是我自己心里默念的，哈哈，不知道路面干燥的情况下时间会不会再短一些
null|倒车雷达|没有|20161102111819|283|2282|当然最为不爽的事竟然没有倒车雷达
发动机|响声|大|20161102111819|354|2890|缺点，发动机响声挺大，关了音响后，座在车内很吵
null|价格|贵|20161102111819|358|2947|但是价格太贵了，249800元一分不少（劲酷版）
悬挂|减震|太差|20161102111819|375|3057|但是阳光最致命的缺点悬挂减震太差加速过弯车身甩的很大过凹凸路面的时候就像没有减震器一样很小的坑包都震得车里铛铛响这点对阳光来说很不给力，就像坐在纸壳箱子上拉着跑一样
null|车身|甩|
美国车|null|傻大个|20161102111819|407|3165|美国车有点傻大个，耗油大，油门、刹车反应迟钝，也PASS了
美国车|油耗|大|
美国车|油门|反应迟钝|
美国车|刹车|反应迟钝|
索兰托|油耗|大|20161102111819|448|3484|我朋友买的索兰托油耗太大了，13-15个油呢
null|减震|没有智雅版号|20161102111819|507|3996|没普通版的舒适，运动版的偏硬，减震没有智雅版的好
null|排气|不畅|20161102111819|666|4989|车子停过一晚我今天下午启动车子，车子排气不畅好像有东西堵着一样，出气一阵一阵的，而且很黑很丑，这种情况有半分钟我见不对，就立马熄火，过了一会启动又正常了，不知道是怎么回事
排气|汽油味|大|20161102111819|666|4990|不过我的排气感觉汽油味很大，叫93号
高速|风噪声|大|20161102111819|682|5113|????3.高速风噪大
喇叭|声音|档次低|20161102111819|814|6001|这喇叭不换不行，声音给人感觉档次低
日产全系|方向盘|难看爆了|20161102111819|828|6164|另外，日产全系的那个方向盘和排挡杆，真的是难看爆了
日产全系|排挡杆|难看爆了|20161102111819|834|6256|我感觉耗油量挺大的
null|方向盘|重|20161102111819|846|6333|几点不满意：1.方向盘确实重了点对于女士来说2.找了N年也没找到独立的开后备箱的按键...原来压根没有啊....其他的还在探索中，有了发现会与大家分享.满意度95%动力，北京家用足够空间，我和LP都苗条，一点问题没有内饰，如果你和大众，奥迪那些金属内饰比，觉得有质感多了
null|后备箱按键|没有|20161102111819|885|6612|响，声还很大是吧
null|右前门|细小声音|20161102112319|1|1|我的车刚过300公里，在走颠簸路面时，右前门发出“咯支咯支”的细小声音，声音虽然不大，但是很是烦人
远景1.5尊贵版|倒档|不好挂|20161102112319|23|301|各位兄弟，请问你们的是否有这个问题：我的是远景1.5尊贵版，倒档总不是很好挂，踩下离合几秒后才挂倒档，但较常听到车底的声响
沃尔沃|质量|不过关|20161102112319|84|653|但是，与其“安全车”的美誉以及高增长的速度不相匹配的是，沃尔沃在最近几年饱受质量不过关的质疑
null|下面|老响|20161102112319|89|694|现在车下面老响，走小石头路和过坑，或不好的路，那个感觉差啊
跑跑|声音|null|20161102112319|123|1057|我的跑跑为什么每次在40到50麦的速度在路上遇到比较大的坑的时候，压上去会发出类似避震器颠倒底的声音
10款豪华版|喇叭|有杂音|20161102112319|126|1106|我的是10款豪华版的，DD车里的喇叭数量不少，前后门都有，但是效果貌似不是很好，有时有杂音，不知道2.7排量的音响和10款的是不是一样的，音质咋样
null|右后门|关门费劲|
途胜|门|不关也能上锁|
null|null|异响|20161102112319|170|1263|大伙可能觉得我折腾，我也觉得我确实折腾，因为车有异响也正常，毕竟是车但我这人对声音特别敏感，车里如果有声音总会去响
