比亚迪|null|抄袭
比亚迪|技术炒作|还有底线吗
别克|烧油|厉害
比亚迪|打造品质|没水准
奔驰|null|彻底靠边站
别克，比亚迪|视频|没给品牌产品加分，脑残
奔驰1，8t|涡轮漏油|是必然的，是常态的
雪佛兰ssss|保养价格|坑爹
雷克萨斯|价|内幕
汉兰达|性能|不行
奥迪|品牌形象|丢人
日本车|耐撞程度|不经撞
比亚迪|null|下手太慢
途观|null|null
奇瑞|null|上进一点
日系豪华车|null|踩不到点上
日系豪华车车型|销售价格|主动降吧
起亚|null|苦了
荣威350|null|味极重
本田|null|不喜欢
v60|null|一般
新cr-v|座椅|更舒适
迈腾新车|块头|惊人
迈腾|轮胎|翻新，喜欢，低对大众的信赖
大众，丰田，日产|气味|大
福特|null|偷偷摸摸
奥迪|null|无语
奥迪|空调|不会冷，问题不断
比亚迪|车身尾部|亮眼
马六|开车素质|乱开
雨燕|改装|面目全非
凯美瑞|停车|不要脸
比亚迪，雷克萨斯|外观|太愚蠢，蛋疼
夏利|null|不像大人物
2，0d-link奥迪tt|外形|太女人，不够man
天籁|屁股|恶心
比亚迪|手段|大尺度，风骚，露点
车|低速，高速|顿挫感严重，飘
雷克萨斯es|null|失去信心
比亚迪|null|不是做汽车的料
比亚迪|抗装机力度|null
途观|腿部空间和载货空间|过小
奥迪|null|一个样
新迈腾，新帕萨特，新郎逸，新宝来|前脸|完全一个样
途安，夏朗|null|最悲剧
比亚迪|null|炒作，不入流
比亚迪|高科技|炒作，安全隐患
雅马哈|废气检测|无法过线
harrier|性能|不是高性能
奥迪|null|霸道，怒了
东风本田|业务|太古寒
一汽大众|前脸|制服化
别克新君威2，4|水温表|晃动，不正常
东风悦达起亚|null|把我们听众当傻子
奔驰奥迪红旗作出租车|油耗，城市的拥堵|高，做了贡献
奥迪a6|视频文件|不允许播放
雷克萨斯，马自达|铁皮|软
新款车|外型|不配这头衔
a8|好看|小气
奥迪a8l|底盘|底
丰田维修团队|低效|低效
新奥迪a4l|精准操控，加长版，主打|到底是想怎么卖
雪佛兰沃蓝达|null|低迷
比亚迪|营销|火辣，邋遢
那辆车|车内味道|刺激够呛
保时捷|品牌|廉价
东风本田|null|有压力
比亚迪|车的质量|垃圾，不彻底改革
比亚迪|null|破车
丰田佳美|null|垃圾，谋财害命
丰田|质量|差到家了
大众|参观收听设备|不咋样
雪佛兰|售后|操蛋
丰田|精神|愚直
起亚|舒适性|不舒服
福特|抄袭|不要脸
开这种车的|null|没素质
雅力士|null|英年早逝
奥迪|性价比|太低
阿斯顿马丁|整车效果|差强人意，缺乏新鲜感
车|外观|丑
别克车|改装成跑车|吃饱了撑着，闲的蛋疼
日本品牌国产汽车|品质|极大的隐患
一汽|null|null
比亚迪|质量|很多问题
兴庆|车行，司机|如龟，烦躁
a4a6|素质|不咋地
维修厂里|维修工艺|较大差距
x1|方向，油门|很重
起亚|null|看都不要看
开奥迪的|技术|不行
比亚迪|利润，汽车业务，it代工，投资|缩水九成，萎靡不振，严重下滑，无法收回
标志508|造型|不喜欢
车|经销网络，媒体关系和品质问题|犯了错误
车|质量的提升|忽视了
车|isofix接口或者latch接口，车身固定和安全带|没配，用脚趾头想就知道
新车|品牌价值|降低了
奥迪|玻璃|脆弱
车|新车玻璃|开了花
日货|日本家电及汽车厂商|倒闭
丰田霸道|价格，油耗，污染|贵，高耗油，高排放
比亚迪|销往国内的|null
粉色君威|粉色|恶心
自主品牌|价格优势|消失，迫在眉睫
车|前驱|怪胎
车市罗盘|null|冰山一角
车|服务|差到死
东莞卖车|优惠幅度|少
车|服务质量|差，g眼看人低
奥迪|喇叭声|没吉他动听
车|排放|不达标
起亚k2|倒车镜，后排车窗|麻痹
君华比亚迪|null|能这么大大手笔
丰田，本田，雷克萨斯|销量和口碑，安全性能，节油经济|渣子
奇瑞，比亚迪，吉利|null|严重
某车|增压发动机，全焊接底盘，速度|不死人才是怪事
丰田|刹车系统，安全性|不稳定，不高
新揽胜|车头，设计|丑爆了
雅阁，新cr-v，新思域|屁股|毫无设计可言
本田|前脸，屁股|好看，丑
trailbrazer|方向盘，油门，动力|沉，沉重，延迟
大众|品牌定位|失败
crv|狂追奥迪|傻b
宝马奔驰奥迪|null|失了光彩
这车|款型|不好看
林肯|产品竞争力，成本回收|不足，漫长
k5|品牌美誉度|不可控
rav4|款式|过时了
本田|油|油老虎
大众|null|走下神坛
大众旗下的中高端品牌|质量|让人深思
电动车|速度|快又乱钻，危险
罗拉，佳美，皇冠|null|吃老本
丰田|品牌|产生危机感
档杆|使用感觉|钢筋棍
本田|引以为傲的技术，发动机|不见踪影，老迈
座位|格局|独特
新帕萨特|整车可靠性|null
雪佛兰|质量，售后服务|差劲，更差
这款|null|最丑的，不看好
永达福特|维修技术|太差
长安福特|null|坑爹
4s店|服务质量，质量保证|哎
gt86|null|名不正，言不顺
日产|安全性|不信任
奔驰|null|落后
别克通海|服务|差
八下里丰田|保养|无视
车|销量|不行
三菱4s店|null|砸
吉利，比亚迪，奇瑞|null|差远了
日本车|null|脆弱
本田|后备箱|迅速折叠
帕萨特和迈腾|null|烂
粉色奥迪|实用性，后排空间|不适用，只能坐小朋友
长安福特|null|null
起亚k5|外形，性能|中看不中用
crosspolo|空间|mini
奥迪|保养|这么贵
奥迪a6l|保养|贵
奥迪a4|马路杀手|越来越多
车|车架|能拽出来
广汽丰田ssss第一店|服务态度|遭到无视
马自达日产本田丰田什么的|感觉|不靠谱
电动车|null|祸害
车|分量|少
奥迪|售后|差
日产汽车|销量|影响
鬼子车|后期费用|不便宜
思域|保养价格|打挣保养费
宝马x1|价格，加速性|null
东风本田，广汽本田，一汽丰田和广汽丰田|库存|销售缓慢
英菲尼|品牌|日本
奥迪a6品牌|null|无德
东风本田|null|讨厌
国家队|技术|吹牛逼，抄袭，恬着脸
车|营销|null
新款蒙迪欧|null|推
大黄蜂|尾气|不达标
奇瑞|人才流动|太大
奇瑞|合作氛围|不突出
国产车|质量|差
车|车尾|难看
奇瑞|冒进政策|没看好
这辆车|离合|美中不足
丰田|null|不顺眼
交通|null|多焦
长车|下坡|大问题
大众|null|蛋疼
本田|防盗功能|不敢恭维
车|参观人数，规模和档次|配不上国际标准
长安铃木|null|null
奥迪车|发动机|烧机油
宝马|null|被秒杀
车|设计能力|null
大众|外形|趋同
吉利|使用时间|null
奇瑞|开了两年后的状况|想拖拉机一样
大众|外形|null
本田|电池|没电
seatleon|销量|相当惨
大众|null|没有底线
byd，长城|null|单一
奥迪a6|速度|慢
日产车|null|可怕
辉腾|减重|必要，不符合节能减排的理念
桑塔纳|null|难看
奔驰|对市场的反应速度，降价|慢，严重损害了其品牌价值
丰田|产量|强烈抵制
现代|突然加速事件|含糊其辞
奥迪a4l|刹车灯|刺眼
奇瑞天杭4s店|质量，销售|差，不行
雅力士和威驰|null|过于寒酸
雅力士|销量|仅，无法理解
广汽丰田雅力士，一汽丰田|品牌销量|极其失败
雪铁龙和福克|发动机|会嫌弃
一汽|盈利|干亏
这材质|材质保养|太费劲
红旗|null|最不喜欢
广汽丰田|null|坑爹
美车|null|不及日德
途观|驾乘感，加速，内外观|不行，四不像
别克|null|不太稀饭
奔驰|工业设计，营销定位|远弱于，完全输给
奥迪a6|null|不喜欢
蓝牙耳机|null|不方便
奥迪|null|太腐败
途观|null|不给力
国产车|制造和研发水平|处于劣势
omg|null|不可爱了，不喜欢了
宝马|null|贼讨厌
四个圈|服务|贵
奥迪|null|不喜
crv|null|不太喜欢
奥迪a4|null|不喜欢
丰田，奥迪|null|不喜欢
奥迪|性价比|不值当
奥迪|null|不喜欢
大众途锐，奥迪q系列，卡宴|风格线条|太圆润
辉腾|起步|慢
奥迪r8|颜色|不喜欢
奥迪|外型|不新鲜
宝马5|长相|不喜欢
它|性能，性价比|无法抗衡
宝马x1|内饰，价钱|钢性，不能满足
宝马7|价格|不喜欢，没银子
兰博基尼|null|不舒服
奥迪|ff驱动机构|头太重，容易吃胎，操控不好
宝马的新5系|设计风格|不喜欢，平庸
2011新款|前大灯|不喜欢，阴沉
土豆泥|null|不喜欢
rs，tts|头，灵活性，操作空间|偏重，不灵活，太小
奥迪|null|低调
日产|null|就会忽悠
大众|null|没好感
奥迪|品牌|不喜欢
奥迪|null|平庸
奔驰奥迪宝马|null|不喜欢
丰田车|刹车系统|不好
奥迪a3|售价|可以买两部这样的车
克莱斯勒|内饰，安装，质量|最糙
a6|null|渣
奥迪|操控|让人难受
奥迪|null|不行
奥林巴斯|摄影系统|最靠谱，最不待见
车|引擎，重启的顿挫感|自动熄火，差
大众的车|null|太死板
cc|空间|小
车|维护|贵
奔驰|保养费|老高了
国产的|质量|不见得好
奥迪，宝马，沃尔沃|null|这德行
大多数车|操控，舒适性，悬挂，方向盘|远远不如，又硬又颠，有巨大的虚位
奥迪|null|怎比宝马
tt|外形|不喜欢
前驱车|null|不喜欢
车|前悬，侧面|太长，侧面不好看
s8|null|一般般
车|轮毂|不好看
q5|轮毂|难看
奥迪|null|脑子被枪打过了
a1|开价|贵
跑车|null|不喜欢
glk|null|太硬
q7|刚性，天窗|不够，容易漏水
奥迪|null|不能说奥迪很差，不值这些钱
a6|座椅|居然
奥迪|核心技术，全时四驱，fsi全系|没什么像样的，鸡肋，烧机油
a7|外观|难看
德系车|油耗|油耗过量
奥迪旧车|故障率|太高
本田系列|null|不喜欢
奥迪|舒适性|不舒服
奥迪|做工|粗糙
车|发动机，车身整体性和底盘一体性|噪音大，差
奥迪q7|null|舒服
宝马奔驰|null|不喜欢
车|操控，安全性|失去了
奥迪|头灯|不喜欢
slk，cls|风格|不妥当
奥迪|油耗|烧机油
马自达|null|不喜欢
奔驰|null|不喜欢
奥迪|耗机油状况|很厉害
奥迪|null|样子货
宝马5系|音响|不是一般的烂
tt|null|不是太喜欢
奥迪|方向回馈力度，路感，停车熄火模式|不佳，较为模糊，不喜欢，很不适应
奥迪q5|null|不好
新款|null|不喜欢
奔驰c|性价比|更差了
新帕萨特|内饰|不敢恭维
粉色车|null|很楞也很难看
东风日产|null|不喜欢，太傲慢了
奥迪|null|弱智
大众|刹车|偏软
奔驰|速度|慢
大众|传统味道|流失
悍马|外观|不好看
奥迪a7|溜背设计|怪异
大众|服务|没有这么好
丰田|车型|比不上
奥迪宝马|后面|那幺小
斯巴鲁|宣传效果|弱
车|耆侈品的内在|缺乏
沃尔沃|处境|尴尬
那车|外观|方方的，不喜欢
奥迪|车型|老气
辉腾|null|不咋地
福特|左舵，品牌|大，不喜欢
车|配件质量，服务店|差，掉包
车|氧传感器质量|比较差，易损件
3w4刀的奥迪|天窗，内饰，轮毂，坐垫，安全气囊|没有，没好看的，没霸道的，没加热的，自配
北京现代朗动实车|质感|差，丑
车|a柱视觉|不太好
油箱|油耗|小
奔驰|价格|不亲民
车|过弯性能|差点
奥迪|内室|好小
车|故障率，维修费|高，吓死人
车|灰色的杠杠|不喜欢
奔驰宝马奥迪|售后服务|屎一样
车|黑白格子|不舒服
比亚迪|null|不喜欢
奥迪|null|喜欢
q3|空间|太小
奥迪|前脸|最不喜欢
这个车|null|不符合中国国情
锐志|null|讨厌
glk|产品力|不如
奥迪a3|null|屎
雪弗兰|null|真不怎么喜欢
三星|null|骗子，色诱，吹牛皮
奥迪，宝马|广告|null
车|外形|null
suv|路感，油耗，空间|差，大，小
奥迪q5|动力|比不上
奥迪q5|广告，售价|装逼，高
德国车|内饰|硬邦邦
奥迪a8l|发动机|不足以
韩国车|null|山寨车
车|刹车，油耗|偏软，高
车|设计，地盘结构，tfsi发动机，价格|一样的， 换汤不换药，烧机油，昂贵
途观|价格和性价比|无奈
奥迪|尾灯|刺眼
车|浅色内饰|丑
车|引擎盖|有条缝
宝马|安全|会自然，安全更重要
迪奥|档次|太低
q3|空间|太小了
这种车|安全性能|差
沃尔沃|外观，安全的品牌塑造|不吸引人，不成功
车|外形|不够帅气
奥迪a6|款式|不喜欢，官气，商务
大众|销售|不爱理人
宝马|服务态度|没人搭理
车|内部空间|小
330i|外观|不喜欢
奔驰|油门|有点重
日系|安全|车轻皮薄不安全
奥迪车|null|不怎么喜欢
奥迪|null|null
凌志lx570，巡航舰|音响|垃圾
lexus|null|最看不起
大众|烧机油，进而引发什么启动困难，怠速抖|没办法解决
大众|null|不太喜欢
车|颜色|蛮漂亮
车|排量，发动机|很尴尬，无亮点
奥迪|内饰，车门|太难看
宝马|null|不喜欢
奔驰e|竞争力，中期改款内饰|弱，不会有质的飞越
桑塔纳夏利|null|不喜欢
奥迪|设计|张扬
车|屁股|难看
现代|安防性能|差
奥迪|车型|好难看
路虎|null|null
车|性价比|太低
前大灯|前大灯|小气
奥迪|卖点|千篇一律，不喜欢
新a6l|车型，配置|无语
奥迪a6l|内饰与座椅|豪华的，经济型
奥迪|销售态度|差
进口奥迪a8|级别|霸气外露
a7|null|没特点
车|性价比|差
q3|定价|有些高了
奔驰|外观|不喜欢
奥迪/a1|轮胎|不是防爆的
车|自动泊车|坑爹
车|发动机，起步，提速，换挡|吃力，力不从心，顿挫
标致505|null|不喜欢
a7|外型|已经疲劳了
大众|null|恶霸
奥迪r8|null|不靠谱
宝马|顶棚和内饰的颜色相区分|穿补丁一样
奥迪|led行车灯|丑
奥迪|null|宝马别向奥迪靠拢就行
奥迪|用色|过于激进
那车|屁股|不好看
车|头部空间|坑爹
奥迪|质量，可靠性|差
奔驰|null|不好
雅阁|油耗，外观|既废油又肉
日系，韩系|null|不喜欢，没人喜欢
奔驰，奥迪|长相|不喜欢
bmw|null|不喜欢
jaguar|外观，质量|难看了，不行
跑车|null|不实用
奔驰的e系列|null|有点乱
奔驰e级1|前脸，脸面和尾巴，价格|霸气，不如，高
奥迪|null|不够吸引
奥迪|null|恨
沃尔沃|null|恨
宝马|标致|不喜欢
拖拉机|null|不喜欢
宝马|烧机油，保有量和呼声|真不少，没奥迪多
q7|null|不喜欢
车|样子，车标|不好看，猥琐
a6|空间|太小
丰田|null|去死
奥迪a6l|null|也不要
大众集团|null|不喜欢，自大
它|大天窗|没有
奥迪宝马|性能，后期保养|小问题非常多
奔驰，奥迪|null|不愿意多看一眼
摩托车|null|危险
大众|null|鬼地方
车|油耗|在降低点
车|售后，动力|差，太差
奥迪|null|太旧
奥迪a8-6，0|小毛病，服务|真多，不咋的
齿轮|耐用性|不太容易解决
中国汽车|车标|丑
日韩品牌|null|最不喜欢
广汽丰田|null|真坑
奥迪q3|null|null
2，5t版本|动力|太可怕
车|价格|不菲
车|座椅|不舒服
奥迪1，8|车身，排量|重，小
迈腾|感觉|翻版
奥迪|外型|不是我喜欢，不失lol
奥迪|null|肿么没有
a6l|null|不喜欢
奥迪|动力|小
奥迪|心脏|不好
雪佛兰皮卡|创意|浪费
no，7kia|null|太烂
轮胎|进口|不适用
奔驰，奥迪|null|null
a6|前脸|不喜欢
6gc|配置|坑爹
奥迪|null|不怎么喜欢
奥迪奔驰|null|低
别克|null|不能接受
科鲁兹|null|费油
马六|降价|降价
奥迪|null|太厚实
捷达|null|null
奥迪|选配内饰|太死板了
奥迪，宝马|null|浮云
奔驰公司|null|真心的抠
奥迪小改款q5|改款|改得很纠结
安卓|系统生态圈建设，整体操作体验，工业设计，应用质量|还需努力
奥迪|null|看起来这么不舒服
a4l2，0t|价格|null
smart|外观|太过迷你
volvo的s80l|安全|不如以往强调
小众车|保值率|低
丰田坦途|车型|null
途观|座椅空间|会卡住啤酒肚
宝马minisuv|null|极力反对
奔驰|服务，质量|差
ml/gl|操控|最一般
雷诺|null|烂
奥迪|null|不是什么好货
q5|null|不是一个等级
车|驾驭感|不足
车|视线|差，低且窄
a5|方向，路感指向|偏轻，没法比
奥迪|刹车|刹车灵敏快后段迟缓
奥迪|缺点|数不清
tt|null|去死吧，没那么霸气
现款的奥迪|尾部|不太喜欢
本田雅阁|发动机，四轮轴承，氧传感器|定期清洗，易损件，比较差
奥迪q5|发动机|烧机油
揽胜，X6，桑塔纳|外观|难看
宝马|外型|不够大气
a1|外观|远远没有那么丰富
国产a6l|null|保持无语
s5|风格|不太喜欢
奥迪|null|不要
宝马|null|讨厌
保时捷|价格|买不起
宝马|舒适性|不舒服
上一代a4l|和新中网相比|null
mba奔驰宝马奥迪|外表|太大众了
大众|内饰，价格|全塑料，加价
大众|安全性|不行
奔驰|奔驰|价格
雅阁|驾驶感受|不喜欢
奥迪|烧机油|缺点
车|漏风，隔音，油耗|不佳，偏高
a4|发动机|犹豫
奥迪|null|好不到哪里去
沃尔沃s80|车型|嫌弃它小
路虎|发动机|有点那个啥
电镀奥迪r8|反光|厉害，容易追尾
车|仪表盘，操控区域|可以做得更美
车|提速，涡轮增压|肉
车|刹车|abs，不敢猛刹
车|内饰|太死板，不符合年轻时尚
新a8l|null|差的很远
车|动力|垫底
s60|安全系数|null
rs5|推背感|稍弱
奥迪|玻璃颜色|不喜欢
揽胜|油耗|饭桶
车|模样|不喜欢
雷克萨斯|null|讨厌
宝马奔驰|价格|买不起
宝马6系|null|null
q5|大小|太大
q3|市场|灰头土脸
q3|空间|小的不能再小
奥迪|价格|null
a4|null|被秒杀
奥迪q5|起步|超级肉，不喜欢
奥迪q5|null|鸡肋
大众|车系|看不起
宝马x1|内部空间|小
奥迪|这招|败招，不高级
奥迪|驾驶体验，动力，顿错|差点
奥迪|null|想多了
奥迪r8|粉色|受不了
大众|空间，空调，内饰|不够大，不够细腻，不太好
新a6|前大灯|不如老款霸气
奥迪a7|外型|既不显大气，又无霸气，看上去倒有些憋气
三星|null|null
思域|车内高度|不够
奥迪|车身|嘴硬
宝马|null|过敏
新宝马3系|视频|失落
a1|外形|不敢恭维
奔驰宝马|null|贵
奥迪|保养成本|高
途观|性价比|null
奥迪|油价·|逼急了
宝马|手刹设计|不喜欢，有点土
a4|保养周期|没优势
320li|价格|贵
a6l|外观|不认同
奥迪|内饰|恶心
奥迪q7|null|小儿科
bmw|配置|坑爹
奥迪|品牌价值，性价比|弱于，还是不错的
polo|个小能装|小
宝马|质量，市场竞争力|削弱
rs5|车身结构的强度|null
车|原地打方向盘|很重
audi|价格|贵
新奥拓|制动性能|乱撞人
车|气囊|摆设
大众奥迪|质量|保障不了
奔驰|null|c级
a4|油门，车噪|暴力，打了很多
奥迪|外形|大众脸
奥迪r8|hellokitty涂装粉红色|好贵，买不起
奥迪|操控感受|不及
钣金|内配做工，座椅做工|不够精致
a6avant|车尾，外观|怪怪的，过于霸气
丰田凯美瑞|null|不会当做豪华车
奥迪a6|车太窄|太窄
a1|价格|价格贵，性能树
拖拉机|越野性能，价格|null
捷达|null|淘汰
lexus|在中国的发展|不如意
标30fsi|排量|恬不知耻
奔驰宝马奥迪|null|装逼俗
奥迪|质量|差劲
奔驰|null|不怎么好
悍马|油耗|太耗油
劳斯莱斯|价格|太贵
保时捷|null|没用
奥迪，奔驰|导航配置|超级旧
奥迪|价格，油耗，保养|sb
车|性能|没看
保险杠|质量|null
奥迪|保养价格|高
日系豪华品牌们|价格，宣传|不给力
c180|null|低端
e系|设计师|null
奔驰c|空间|太小
车|外形|杯具
双星|质量和做工|差
一汽奥迪|工作人员|举止野蛮，言语蛮横，态度差
大众|口碑，发动机|不佳，故障很多
minicooper|头灯设计|所缺乏的锐利与霸气
奥迪|null|算个鸟
车|舒适|欠缺
轮胎|轮胎|出问题
发动机|发动机|出问题
车|喇叭，驾驶习惯|不好
奔驰|销售|不适合在中国销售
q5|脸谱|老气
奥迪|质感|还需努力
奥迪|null|不爽
奔驰|后座空间|坑爹
宝马|优惠|抠
整车|噪音|比较大
车|刹车|偏硬
大众|油耗|烧汽油，烧机油
奥迪a8l|价格|不买
黄金车|磨损|有钱烧得起
a6l和a8l|霸气|缺少
迈腾|null|不够好
奥迪新a8l|设计|雷同
通用suv|suv市场|短板
凯迪拉克|地位|边缘，差距越来越远
奥迪|室内空间，人流流动|太小了点，不太合理
日产楼兰|定价|高
车|品牌|差距
车|服务|垃圾
奥迪|服务态度|不敢恭维
奥迪q3|操纵性，实用性|比不上，不着边儿
奔驰|保养价格|很致命
2011款的a4l豪华版|蓝牙|太对不起
奥迪|null|坑爹
奥迪a4|发动机|不如
宝马|配件质量|不会到位
奥迪|轮毂|太小
奥迪|null|无耻
q7|外形|臃肿
宝马6系|定位|有点高
650i|售价|高
车|座椅舒适度|不足
新车|null|真好看
吉利|安全差距|无视
奔驰|服务|差
国产车|质量，性能|不好
车|定价|偏高
奥迪|定价|不厚道
s350|null|无兴趣
宝马|配置|差
奥迪|null|失去信心
车|售后|不负责任
帕萨特|气管|太多
车|维修，气管寿命|不方便，不长
车|发动机，车重对低速加速的影响|偏高转，负担
保时捷宝马|null|不行
奥迪a4l|刹车，油门，车头|差，重，太重
奥迪s5|外观内饰，动力系统|弱爆了
大众车|null|不厚道
奥迪|null|不给力
车|刹车，高级感|震动和前倾，减少
车|减震，舒适度|硬，不足
车|升挡，变速|过快，不稳
车|中控台布局造型|陈旧
别克|null|看着高端用起来低端
奥拓|null|null
奥迪a5|null|被秒杀
宝马|形象|差
奔驰|维修价格|天价
奔驰sprinter|速度，避震|慢，死硬
丰田佳美|null|垃圾,谋财害命
雪佛兰|null|null
奔驰|节奏，3.5v6的技术|跟不上，out
奥迪a5|null|烧机油
宝马5系|保养成本|高
捷豹xf|空间|再大一点
奔驰e级|屁股|不那么翘
奔驰|宣传广告|装高雅
奥迪|宣传广告|爱炫
凌志lx570,巡航舰|音响|垃圾
lexus|中国豪华车市场|差很远
a4l2.0t|价格|null
tt|null|out
丰田|null|白开水
铃木|品牌，马达|太低贱，太糙
日产|null|软蛋
奥迪|这招|败招,不高级
本田|null|怕手指戳
奔驰和宝马|null|暴发户
奔驰宝马悍马|null|暴发户
2.3,1.3发动机|发动机|崩溃
宝马3系,大众cc|null|边缘
雷克萨斯es350,奥迪a4|null|差
奥迪|null|不霸气
suv|路感,油耗,后排空间,停车|差，大，小，不方便
cc|性价比|不高
a3|内饰|非常差
宝马|内饰|不够科技
奔驰|外观|老气
奔驰宝马|null|太招摇
奥迪|ff驱动机构|头太重,容易吃胎,操控不好
雪佛兰科鲁兹|油耗|耗油
本田思域丰田卡罗拉日产轩逸|日产|不考虑
标志408|车标，车型|讨厌，难看
雪铁龙世嘉|外观|不好
a1|外观|不好看
新款clk|外观|不好看
这辆车|外观|不好看
mini或者甲壳虫|null|不会考虑
x5|操控|不会喜欢
棒子的车|null|不靠谱
大众奥迪|null|不喜欢
德系车|耐用程度，油耗，保养|不耐用，贵
4s店模式|前景|不容乐观
cc|实用性，外型，空间|不实用，很好，很窄
sedan|外型|太难看
suv|null|不喜欢
马自达8|null|不是很好，没有feel
宝马|null|不是很喜欢
crv新款|null|不是我的菜
奥迪a4|null|不适合我
大众|烧机油,进而引发什么启动困难,怠速抖|没办法解决
宝马|null|不太喜欢
宝马奔驰|null|不太喜欢
z4|null|不喜欢
沃尔沃|null|不喜欢
宝马奥迪奔驰|null|不喜欢
奔驰宝马奥迪|null|不喜欢
卡宴|null|不喜欢
红旗|null|不喜欢
rav4|变速箱|无语
森林人|外观|不喜欢
奥迪a7|外型|既不显大气、又无霸气,看上去倒有些憋气
奥迪a8-6.0|小毛病，服务|真多，不咋的
别克|null|不怎么行
mini|外观|不怎样
奥迪|null|嚣张至极
车|服务意识|差
德国车|价格|太贵
锐志|配置|差点
奔驰的c|市场表现|差劲
奥迪,奔驰|导航配置|超级旧
宝马|猪鼻子|张扬的一踏糊涂
本田雅阁|null|打了鸡血
别克的昂克雷|外形，油耗|又大又贵，耗油
日系|销售量|大降
丰田|销售量|大降
车|车门|大失所望
奥迪|null|大众化
r8|内饰|太难看
玛莎拉蒂|null|嗲到不行
途观|null|点很背
奔驰|各方面|垫底
雅阁，新cr-v、新思域|屁股|毫无设计可言
车|经销网络、媒体关系和品质问题|犯了错误
普锐斯|上街|有风险
大众和斯巴鲁|保养费用|高
奥迪的a1|颜色，价格|null
大众、丰田、本田|价格，配置|高价简配
a83.0t|null|故障
q7|价格|贵
q5|大小|大
x3|价格|贵
本田|新款屁股|不好看
安卓|系统生态圈建设,整体操作体验,工业设计,应用质量|还需努力
长城|服务|很差
别克|null|很难和奥迪、宝马相提并论
车|4s店维修|很难支付
东风本田、广汽本田、一汽丰田和广汽丰田|库存|销售缓慢
别克新君威2.4|水温表|晃动，不正常
奔驰|甲醛|超标
比亚迪|手机组件业务、可充电电池和新能源业务，业绩|下滑，进一步恶化
一汽奥迪|工作人员|举止野蛮,言语蛮横,态度差
奥迪新a81|设计，贵族感|雷同，拉低
车|发动机|启动不了，发动了一个劲的抖
这两个本田crv|屁股，价格|不好看，高了
benz|null|没什么好感
丰田iq|null|没戏
gt86|null|名不正,言不顺
宝马|外观|难看
雷克萨斯、马自达|铁皮|软
奔驰宝马奥迪路虎|null|弱爆了
byd比亚迪速锐|山寨|无耻
奔驰|涡轮|渗油
奥迪|涡轮|烧机油
1系、3系|null|生锈
奔驰1.8t|涡轮漏油|是必然的，是常态的
本田丰田|null|算什么
宝马|null|太好
宝马|null|太小三
奔驰|null|太嚣张
2.5t版本|动力|太可怕
no.7kia|null|太烂
2.0d-link奥迪tt|外形|太女人，不够man
byd|null|byd
奔驰，宝马，奥迪|成绩|不如意
奥迪a1|文化情结|缺了点
自主品牌|尺寸，品质，附加值|提高
城市风格家轿|策略|移植
翼虎suv|null|推
奔驰，奥迪|时尚|大钱花在时尚上
车|档次|不是一个档次
奥迪|驾驶体验、动力、顿错|差点
吉利、比亚迪、奇瑞|null|差远了
q7|null|浮夸
q3|null|水
本田|null|null
宝马x1|价格、加速性|null
拖拉机|越野性能、价格|null
奔驰|null|土豪气
宝马|null|喜欢的车子不是
奔驰|null|喜欢的车子不是
奥迪|null|喜欢的车子不是
雷克萨斯|null|喜欢的车子是
宝马x3|null|吃灰
高尔夫6、cc、b7|null|不太喜欢
高6|更长更宽|加强
雅阁8|造型|动感紧凑
奔驰|null|独有
奥迪|null|独有
迈腾|轮胎|翻新、喜欢、低对大众的信赖
奥迪、宝马|null|浮云
福特|销售量|惊人、墨守成规
通用|null|墨守成规、赶超
宝马x1|内饰、价钱|钢性、不能满足
大众|车价|高
奥迪|车价|高
奔驰|车价|高
宝马|车价|高
保时捷|车价|高
大众|装配精度|高
德系benz|null|高端
bmw|null|高端
雷克萨斯|品牌、性价比、售价|高端
日系车|做工|曾
奔驰|豪贵|豪贵
别摸我|劲力|劲力
奥迪|null|一致力
宝马|null|豪华
奔驰|null|稳态
宝马|做工|粗糙
一汽、上汽|品牌|老字号
民企的|null|气派
帕萨特|普通倒车影像系统，停车线|传统，失真，变形，固定静态
1系|null|无爱
宝马奔驰|null|太张扬
奥迪|内饰|土
奥迪，宝马，保时捷|null|暴发户，爱玩爱闹，死要面子
铃木|null|不好看
t34拖拉机|null|null
宝马奥迪|null|街车，全部暗淡
某品牌|品牌|不喜欢
兰博基尼|null|不喜欢
你的车|null|太不够档次
suv|路感、油耗、空间|差、大、小
